SKU,EAN,Saison,Couleur - Code,Couleur - Nom,Taille du produit,Style - Description FR,Catégorie - Code,Catégorie,Sous-catégorie - Code,Sous-catégorie,Sous-classe - Code,Sous-classe
SKU7D4A91F2,EAN7D4A91F2,24S,40026,ESTATE BLUE,40E,Style_10017,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUFDC6F857,EANFDC6F857,24S,50066,ORCHID PETAL,38B,Style_10018,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU32B6DCAB,EAN32B6DCAB,24S,50066,ORCHID PETAL,34D,Style_10019,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKUA32D5053,EANA32D5053,24S,50066,ORCHID PETAL,36D,Style_10020,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKUE1D123A9,EANE1D123A9,24S,50066,ORCHID PETAL,38D,Style_10021,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU42E96754,EAN42E96754,24S,50066,ORCHID PETAL,38DD,Style_10022,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU839E58A8,EAN839E58A8,24S,50066,ORCHID PETAL,40D,Style_10023,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU6377FC4D,EAN6377FC4D,24S,40026,ESTATE BLUE,S,Style_10024,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU86D10010,EAN86D10010,24S,40026,ESTATE BLUE,M,Style_10025,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU5498E5B7,EAN5498E5B7,24S,40026,ESTATE BLUE,L,Style_10026,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKUB4883C6A,EANB4883C6A,24S,40026,ESTATE BLUE,XL,Style_10027,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKUBDCC070C,EANBDCC070C,24S,50066,ORCHID PETAL,L,Style_10028,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU2E81ACD7,EAN2E81ACD7,24S,50066,ORCHID PETAL,M,Style_10029,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU53582F14,EAN53582F14,24S,50066,ORCHID PETAL,XL,Style_10030,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU6AC82DA0,EAN6AC82DA0,24S,50066,ORCHID PETAL,S,Style_10031,Catégorie_004,Catégorie_004,Sous-catégorie_026,Sous-catégorie_026,Sous-classe_023,Sous-classe_023
SKU3C0BE282,EAN3C0BE282,24S,00001,Black Beauty,L,Style_10032,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKUB0654A5A,EANB0654A5A,24S,10011,Snow White,M,Style_10033,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKU004235F2,EAN004235F2,24S,10011,Snow White,XL,Style_10034,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKU5933C202,EAN5933C202,24S,50066,ORCHID PETAL,S,Style_10035,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKUEE9BDC69,EANEE9BDC69,24S,50066,ORCHID PETAL,L,Style_10036,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKU93036A84,EAN93036A84,24S,P10375,DELICATE FLOWERS,XS,Style_10037,Catégorie_004,Catégorie_004,Sous-catégorie_032,Sous-catégorie_032,Sous-classe_046,Sous-classe_046
SKU6852B5F7,EAN6852B5F7,24S,P10375,DELICATE FLOWERS,M,Style_10038,Catégorie_004,Catégorie_004,Sous-catégorie_032,Sous-catégorie_032,Sous-classe_046,Sous-classe_046
SKU51328977,EAN51328977,24S,P10375,DELICATE FLOWERS,L,Style_10039,Catégorie_004,Catégorie_004,Sous-catégorie_032,Sous-catégorie_032,Sous-classe_046,Sous-classe_046
SKU6B6A1E28,EAN6B6A1E28,24S,P10375,DELICATE FLOWERS,M,Style_10040,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKU1F8A4475,EAN1F8A4475,24S,P10375,DELICATE FLOWERS,XL,Style_10041,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKUA74AB275,EANA74AB275,24S,P10375,DELICATE FLOWERS,XL,Style_10042,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKUC37A5F43,EANC37A5F43,24S,P10375,DELICATE FLOWERS,S,Style_10043,Catégorie_004,Catégorie_004,Sous-catégorie_009,Sous-catégorie_009,Sous-classe_030,Sous-classe_030
SKU345E2FDA,EAN345E2FDA,24S,30007,AGAVE GREEN,XXL,Style_10044,Catégorie_005,Catégorie_005,Sous-catégorie_033,Sous-catégorie_033,Sous-classe_034,Sous-classe_034
SKUA1C739FB,EANA1C739FB,24S,30007,AGAVE GREEN,M,Style_10045,Catégorie_005,Catégorie_005,Sous-catégorie_005,Sous-catégorie_005,Sous-classe_050,Sous-classe_050
SKU00DE6320,EAN00DE6320,24S,30007,AGAVE GREEN,L,Style_10046,Catégorie_005,Catégorie_005,Sous-catégorie_005,Sous-catégorie_005,Sous-classe_050,Sous-classe_050
SKUB458D412,EANB458D412,24S,30007,AGAVE GREEN,S,Style_10047,Catégorie_005,Catégorie_005,Sous-catégorie_013,Sous-catégorie_013,Sous-classe_028,Sous-classe_028
SKUC36704DE,EANC36704DE,24S,30007,AGAVE GREEN,XL,Style_10048,Catégorie_005,Catégorie_005,Sous-catégorie_013,Sous-catégorie_013,Sous-classe_028,Sous-classe_028
SKUF54B0538,EANF54B0538,24S,00001,Black Beauty,O/S,Style_10049,Catégorie_001,Catégorie_001,Sous-catégorie_002,Sous-catégorie_002,Sous-classe_041,Sous-classe_041
SKU8A8B3885,EAN8A8B3885,24S,60176,PRETTY IN PINK,O/S,Style_10050,Catégorie_001,Catégorie_001,Sous-catégorie_002,Sous-catégorie_002,Sous-classe_041,Sous-classe_041
SKU101A796E,EAN101A796E,24S,10000,Brilliant White,S,Style_10051,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_022,Sous-classe_022
SKU45B4A083,EAN45B4A083,24S,10000,Brilliant White,M,Style_10052,Catégorie_001,Catégorie_001,Sous-catégorie_019,Sous-catégorie_019,Sous-classe_025,Sous-classe_025
SKUF236EEAB,EANF236EEAB,24S,10000,Brilliant White,L,Style_10053,Catégorie_001,Catégorie_001,Sous-catégorie_019,Sous-catégorie_019,Sous-classe_025,Sous-classe_025
SKU077250AE,EAN077250AE,24S,P00337,PANAMA,XL,Style_10054,Catégorie_001,Catégorie_001,Sous-catégorie_008,Sous-catégorie_008,Sous-classe_022,Sous-classe_022
SKU82A45B89,EAN82A45B89,24S,P10380,GUADELOUPE,L,Style_10055,Catégorie_001,Catégorie_001,Sous-catégorie_008,Sous-catégorie_008,Sous-classe_022,Sous-classe_022
SKU3F034C83,EAN3F034C83,24S,00001,Black Beauty,S,Style_10056,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKUF5AF20A6,EANF5AF20A6,24S,00001,Black Beauty,L,Style_10057,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKU36C52858,EAN36C52858,24S,10011,Snow White,XS,Style_10058,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKUCCB96A14,EANCCB96A14,24S,10011,Snow White,L,Style_10059,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKU4E6998D7,EAN4E6998D7,24S,40188,XENON BLUE,S,Style_10060,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKU8384B7B6,EAN8384B7B6,24S,P40317,CHERRY BLOSSOM GARDEN,XS,Style_10061,Catégorie_004,Catégorie_004,Sous-catégorie_032,Sous-catégorie_032,Sous-classe_013,Sous-classe_013
SKU31ADF4A0,EAN31ADF4A0,24S,P40317,CHERRY BLOSSOM GARDEN,S,Style_10062,Catégorie_004,Catégorie_004,Sous-catégorie_032,Sous-catégorie_032,Sous-classe_046,Sous-classe_046
SKUF08D0B8A,EANF08D0B8A,24S,P40317,CHERRY BLOSSOM GARDEN,S,Style_10063,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKUA6BB4A09,EANA6BB4A09,24S,P40317,CHERRY BLOSSOM GARDEN,XL,Style_10064,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKUBE805C98,EANBE805C98,24S,P40317,CHERRY BLOSSOM GARDEN,L,Style_10065,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKU8ABF2177,EAN8ABF2177,24S,P40317,CHERRY BLOSSOM GARDEN,S,Style_10066,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKU5B930780,EAN5B930780,24S,40124,VISTA BLUE,36B,Style_10067,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU6A5C3E5F,EAN6A5C3E5F,24S,40124,VISTA BLUE,38B,Style_10068,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU7DB41231,EAN7DB41231,24S,40124,VISTA BLUE,34C,Style_10069,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU399FCA4C,EAN399FCA4C,24S,40124,VISTA BLUE,38C,Style_10070,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU539C042B,EAN539C042B,24S,40124,VISTA BLUE,40D,Style_10071,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU6CF37D3D,EAN6CF37D3D,24S,40124,VISTA BLUE,38E,Style_10072,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU1BE50513,EAN1BE50513,24S,40124,VISTA BLUE,38D,Style_10073,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUAF9A2F19,EANAF9A2F19,24S,40124,VISTA BLUE,40D,Style_10074,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUCF0A79F4,EANCF0A79F4,24S,40124,VISTA BLUE,34DD,Style_10075,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU50068D44,EAN50068D44,24S,40124,VISTA BLUE,36DD,Style_10076,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU30B580CB,EAN30B580CB,24S,40124,VISTA BLUE,42E,Style_10077,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU194C20E3,EAN194C20E3,24S,50034,CHALK VIOLET,36DD,Style_10078,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUD6F7CDFC,EAND6F7CDFC,24S,40188,XENON BLUE,34B,Style_10079,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKUBB353A47,EANBB353A47,24S,40188,XENON BLUE,34C,Style_10080,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKU6892AE42,EAN6892AE42,24S,50066,ORCHID PETAL,34C,Style_10081,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKU2847875B,EAN2847875B,24S,50066,ORCHID PETAL,36C,Style_10082,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKU488DF648,EAN488DF648,24S,50066,ORCHID PETAL,38C,Style_10083,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKU6F0EBA52,EAN6F0EBA52,24S,50066,ORCHID PETAL,36DD,Style_10084,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKUA25AF76E,EANA25AF76E,24S,40124,VISTA BLUE,L,Style_10085,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU3864B9A0,EAN3864B9A0,24S,40124,VISTA BLUE,M,Style_10086,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU540F2775,EAN540F2775,24S,50034,CHALK VIOLET,M,Style_10087,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUEBEECF8D,EANEBEECF8D,24S,50034,CHALK VIOLET,L,Style_10088,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU8D78054F,EAN8D78054F,24S,40124,VISTA BLUE,S,Style_10089,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUB7E74747,EANB7E74747,24S,40124,VISTA BLUE,L,Style_10090,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUB742FEC4,EANB742FEC4,24S,40188,XENON BLUE,XS,Style_10091,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUCB6857CD,EANCB6857CD,24S,40188,XENON BLUE,S,Style_10092,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUB78CC599,EANB78CC599,24S,40188,XENON BLUE,L,Style_10093,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU45E84539,EAN45E84539,24S,40188,XENON BLUE,XL,Style_10094,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUD9CAFC60,EAND9CAFC60,24S,40190,NIGHTSHADOW BLUE,S,Style_10095,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU6921D421,EAN6921D421,24S,40190,NIGHTSHADOW BLUE,M,Style_10096,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKUA64A796F,EANA64A796F,24S,40190,NIGHTSHADOW BLUE,XL,Style_10097,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU63C28775,EAN63C28775,24S,P40326,LIGHT BLUE LEAFS,M,Style_10098,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKUF94F7D3A,EANF94F7D3A,24S,P40326,LIGHT BLUE LEAFS,L,Style_10099,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKUF4574B79,EANF4574B79,24S,P40327,NAVY STRIPES,M,Style_10100,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU58A8190E,EAN58A8190E,24S,P60258,PINK LEAFS,XS,Style_10101,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU16B63968,EAN16B63968,24S,P60258,PINK LEAFS,M,Style_10102,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKU6CA21B71,EAN6CA21B71,24S,P60258,PINK LEAFS,L,Style_10103,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_046,Sous-classe_046
SKUF1BAD12E,EANF1BAD12E,24S,40175,BLUE FOG,S,Style_10104,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU8C52F639,EAN8C52F639,24S,40175,BLUE FOG,M,Style_10105,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU57CC3A69,EAN57CC3A69,24S,40175,BLUE FOG,XXL,Style_10106,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU322C4984,EAN322C4984,24S,40190,NIGHTSHADOW BLUE,XL,Style_10107,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUB94D1892,EANB94D1892,24S,40190,NIGHTSHADOW BLUE,XXL,Style_10108,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUF81AB101,EANF81AB101,24S,60175,ORCHID HAZE,XS,Style_10109,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUF9766A3F,EANF9766A3F,24S,60175,ORCHID HAZE,M,Style_10110,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU41DCD954,EAN41DCD954,24S,60175,ORCHID HAZE,L,Style_10111,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUDAFF6DA0,EANDAFF6DA0,24S,P40326,LIGHT BLUE LEAFS,M,Style_10112,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU3BDCD213,EAN3BDCD213,24S,40190,NIGHTSHADOW BLUE,S,Style_10113,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUF57135B5,EANF57135B5,24S,40190,NIGHTSHADOW BLUE,L,Style_10114,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKU7E967A08,EAN7E967A08,24S,40190,NIGHTSHADOW BLUE,XL,Style_10115,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUE0B55B9C,EANE0B55B9C,24S,P40326,LIGHT BLUE LEAFS,M,Style_10116,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUD706B776,EAND706B776,24S,P40326,LIGHT BLUE LEAFS,L,Style_10117,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUEE955AA1,EANEE955AA1,24S,P40326,LIGHT BLUE LEAFS,XXL,Style_10118,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUB7047981,EANB7047981,24S,P40327,NAVY STRIPES,M,Style_10119,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKU6761F105,EAN6761F105,24S,P40327,NAVY STRIPES,XL,Style_10120,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKU9AAD0F7F,EAN9AAD0F7F,24S,P60259,PINK STRIPES,S,Style_10121,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKU8CA056F7,EAN8CA056F7,24S,P60259,PINK STRIPES,M,Style_10122,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUC02CAF61,EANC02CAF61,24S,P60259,PINK STRIPES,L,Style_10123,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKU742E5841,EAN742E5841,24S,P60259,PINK STRIPES,XL,Style_10124,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKU65C04382,EAN65C04382,24S,40190,NIGHTSHADOW BLUE,XS,Style_10125,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKUC6EA0320,EANC6EA0320,24S,40190,NIGHTSHADOW BLUE,M,Style_10126,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU57B8BE4D,EAN57B8BE4D,24S,40190,NIGHTSHADOW BLUE,L,Style_10127,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU5483AEEA,EAN5483AEEA,24S,40190,NIGHTSHADOW BLUE,XL,Style_10128,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKUEA3278CD,EANEA3278CD,24S,P40326,LIGHT BLUE LEAFS,XS,Style_10129,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU13926D00,EAN13926D00,24S,P40326,LIGHT BLUE LEAFS,S,Style_10130,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU83CD1364,EAN83CD1364,24S,P40326,LIGHT BLUE LEAFS,L,Style_10131,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU090403AD,EAN090403AD,24S,P40327,NAVY STRIPES,XS,Style_10132,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU8F0CF1D8,EAN8F0CF1D8,24S,P40327,NAVY STRIPES,M,Style_10133,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU7917CAF8,EAN7917CAF8,24S,P40327,NAVY STRIPES,XL,Style_10134,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU70CD8238,EAN70CD8238,24S,P60258,PINK LEAFS,M,Style_10135,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKUB70FE954,EANB70FE954,24S,40190,NIGHTSHADOW BLUE,L,Style_10136,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU8392D698,EAN8392D698,24S,P40326,LIGHT BLUE LEAFS,S,Style_10137,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUA73EFB3F,EANA73EFB3F,24S,P40326,LIGHT BLUE LEAFS,L,Style_10138,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU678E1DAD,EAN678E1DAD,24S,P40326,LIGHT BLUE LEAFS,XL,Style_10139,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUE2F794A9,EANE2F794A9,24S,P40326,LIGHT BLUE LEAFS,XXL,Style_10140,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU29C11998,EAN29C11998,24S,P40327,NAVY STRIPES,S,Style_10141,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUCC004FD6,EANCC004FD6,24S,P60258,PINK LEAFS,XS,Style_10142,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUE62A06A0,EANE62A06A0,24S,P60258,PINK LEAFS,M,Style_10143,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUE78B1473,EANE78B1473,24S,P60258,PINK LEAFS,L,Style_10144,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUEC458916,EANEC458916,24S,P60259,PINK STRIPES,M,Style_10145,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU22481704,EAN22481704,24S,P60259,PINK STRIPES,L,Style_10146,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU58C08674,EAN58C08674,24S,40190,NIGHTSHADOW BLUE,L,Style_10147,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU5F8DC7AC,EAN5F8DC7AC,24S,40190,NIGHTSHADOW BLUE,XL,Style_10148,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU1A7042B0,EAN1A7042B0,24S,40190,NIGHTSHADOW BLUE,XXL,Style_10149,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKUDCD41233,EANDCD41233,24S,P40326,LIGHT BLUE LEAFS,M,Style_10150,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU48F17AF2,EAN48F17AF2,24S,P40326,LIGHT BLUE LEAFS,L,Style_10151,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
